name,supplier,observed_count,inferred_topk,missing_topk
PRO_003430,SUP_0205,2,"[""银行金融服务"", ""住宅房屋建筑"", ""医院"", ""人身保险"", ""供应链管理服务"", ""数字社会"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构"", ""互联网保险""]","[""银行金融服务"", ""住宅房屋建筑"", ""医院"", ""人身保险"", ""供应链管理服务"", ""数字社会"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构"", ""互联网保险""]"
PRO_003175,SUP_0169,3,"[""汽车零部件及配件制造"", ""数字化零售"", ""银行金融服务"", ""医院"", ""货币银行服务"", ""房地产开发经营"", ""橡胶制品业"", ""塑料制品业"", ""数字金融"", ""行政办公自动化""]","[""汽车零部件及配件制造"", ""银行金融服务"", ""医院"", ""货币银行服务"", ""房地产开发经营"", ""橡胶制品业"", ""塑料制品业"", ""数字金融"", ""行政办公自动化""]"
PRO_001851,SUP_0136,1,"[""银行金融服务"", ""数字化租赁"", ""其他数字金融"", ""网络借贷服务"", ""供应链管理服务"", ""货币银行服务"", ""财产保险"", ""数字社会"", ""数字金融"", ""智能制造""]","[""数字化租赁"", ""其他数字金融"", ""网络借贷服务"", ""供应链管理服务"", ""货币银行服务"", ""财产保险"", ""数字社会"", ""数字金融"", ""智能制造""]"
PRO_001296,SUP_0097,1,"[""银行金融服务"", ""货币银行服务"", ""人力资源服务"", ""咨询与调查"", ""数字金融"", ""行政办公自动化"", ""智慧教育"", ""互联网平台"", ""互联网批发零售"", ""生态保护""]","[""银行金融服务"", ""货币银行服务"", ""人力资源服务"", ""咨询与调查"", ""数字金融"", ""行政办公自动化"", ""智慧教育"", ""互联网平台"", ""互联网批发零售"", ""生态保护""]"
PRO_001191,SUP_0084,1,"[""银行金融服务"", ""数字化商务服务"", ""其他数字政府""]","[""数字化商务服务"", ""其他数字政府""]"
PRO_001192,SUP_0084,1,"[""银行金融服务"", ""数字化商务服务"", ""其他数字政府""]","[""数字化商务服务"", ""其他数字政府""]"
PRO_001190,SUP_0084,1,"[""银行金融服务"", ""数字化商务服务"", ""电信""]","[""数字化商务服务"", ""电信""]"
PRO_001189,SUP_0084,1,"[""银行金融服务"", ""数字化商务服务"", ""其他数字政府""]","[""数字化商务服务"", ""其他数字政府""]"
PRO_001196,SUP_0084,2,"[""银行金融服务"", ""数字化商务服务"", ""其他数字政府""]","[""数字化商务服务""]"
PRO_001195,SUP_0084,1,"[""银行金融服务"", ""数字化商务服务"", ""其他批发业"", ""智慧物流"", ""其他数字政府"", ""智能道路运输"", ""智能交通""]","[""银行金融服务"", ""数字化商务服务"", ""其他批发业"", ""智慧物流"", ""智能道路运输"", ""智能交通""]"
PRO_001194,SUP_0084,1,"[""银行金融服务"", ""其他数字政府"", ""数字化商务服务"", ""人力资源服务""]","[""银行金融服务"", ""其他数字政府"", ""人力资源服务""]"
PRO_001193,SUP_0084,1,"[""银行金融服务"", ""数字化商务服务"", ""其他数字政府""]","[""数字化商务服务"", ""其他数字政府""]"
PRO_000076,SUP_0028,1,"[""银行金融服务"", ""人力资源服务"", ""数字化商务服务""]","[""银行金融服务"", ""人力资源服务""]"
PRO_000077,SUP_0028,1,"[""银行金融服务"", ""数字化商务服务"", ""人力资源服务"", ""国家行政机构"", ""数字金融"", ""咨询与调查"", ""稻谷种植"", ""农业科学研究和试验发展"", ""数字社会"", ""数字政府""]","[""银行金融服务"", ""数字化商务服务"", ""国家行政机构"", ""数字金融"", ""咨询与调查"", ""稻谷种植"", ""农业科学研究和试验发展"", ""数字社会"", ""数字政府""]"
PRO_001774,SUP_0127,1,"[""银行金融服务"", ""数字金融"", ""互联网金融"", ""其他农业"", ""数字政府""]","[""数字金融"", ""互联网金融"", ""其他农业"", ""数字政府""]"
PRO_004351,SUP_0287,1,"[""银行金融服务"", ""数字化商务服务"", ""货币银行服务"", ""人身保险"", ""数字化租赁"", ""电信""]","[""数字化商务服务"", ""货币银行服务"", ""人身保险"", ""数字化租赁"", ""电信""]"
PRO_000066,SUP_0026,1,"[""数字社会"", ""智慧配送"", ""数字金融"", ""智慧物流"", ""银行金融服务"", ""数字化商务服务"", ""数字政府"", ""智能道路运输"", ""咨询与调查"", ""其他数字技术应用业""]","[""数字社会"", ""智慧配送"", ""数字金融"", ""智慧物流"", ""银行金融服务"", ""数字化商务服务"", ""数字政府"", ""智能道路运输"", ""咨询与调查"", ""其他数字技术应用业""]"
PRO_000070,SUP_0026,1,"[""银行金融服务"", ""智能交通"", ""数字化商务服务"", ""智能化电力、热力、燃气及水生产和供应"", ""房地产开发经营"", ""电信"", ""智能道路运输"", ""智慧物流""]","[""智能交通"", ""数字化商务服务"", ""智能化电力、热力、燃气及水生产和供应"", ""房地产开发经营"", ""电信"", ""智能道路运输"", ""智慧物流""]"
PRO_000050,SUP_0019,2,"[""资本投资服务"", ""银行金融服务"", ""数字金融"", ""数字社会"", ""数字化商务服务""]","[""资本投资服务"", ""数字金融"", ""数字社会"", ""数字化商务服务""]"
PRO_000036,SUP_0012,1,"[""数字化商务服务"", ""行政办公自动化"", ""银行金融服务"", ""电信"", ""其他未列明食品制造"", ""货币银行服务"", ""财产保险"", ""数字金融"", ""咨询与调查"", ""数字政府""]","[""数字化商务服务"", ""行政办公自动化"", ""电信"", ""其他未列明食品制造"", ""货币银行服务"", ""财产保险"", ""数字金融"", ""咨询与调查"", ""数字政府""]"
PRO_000033,SUP_0012,2,"[""货币银行服务"", ""银行金融服务"", ""供应链管理服务"", ""人身保险"", ""人力资源服务"", ""财产保险"", ""数字社会"", ""生态保护"", ""自然科学研究和试验发展"", ""林业专业及辅助性活动""]","[""货币银行服务"", ""银行金融服务"", ""供应链管理服务"", ""人身保险"", ""人力资源服务"", ""财产保险"", ""数字社会"", ""生态保护"", ""自然科学研究和试验发展"", ""林业专业及辅助性活动""]"
PRO_000038,SUP_0012,4,"[""银行金融服务"", ""供应链管理服务"", ""数字金融"", ""网络借贷服务"", ""住宅房屋建筑"", ""咨询与调查"", ""数字化零售"", ""货币银行服务"", ""财产保险""]","[""数字金融"", ""网络借贷服务"", ""住宅房屋建筑"", ""咨询与调查"", ""数字化零售"", ""货币银行服务"", ""财产保险""]"
PRO_000035,SUP_0012,2,"[""银行金融服务"", ""供应链管理服务"", ""网络借贷服务"", ""汽车零部件及配件制造"", ""数字金融"", ""咨询与调查"", ""橡胶制品业"", ""塑料制品业"", ""生态保护"", ""自然科学研究和试验发展""]","[""银行金融服务"", ""供应链管理服务"", ""网络借贷服务"", ""汽车零部件及配件制造"", ""数字金融"", ""咨询与调查"", ""橡胶制品业"", ""塑料制品业"", ""生态保护"", ""自然科学研究和试验发展""]"
PRO_000034,SUP_0012,1,"[""银行金融服务"", ""数字金融"", ""网络借贷服务"", ""住宅房屋建筑"", ""供应链管理服务"", ""咨询与调查"", ""货币银行服务"", ""财产保险"", ""数字化零售"", ""数字社会""]","[""银行金融服务"", ""数字金融"", ""网络借贷服务"", ""住宅房屋建筑"", ""咨询与调查"", ""货币银行服务"", ""财产保险"", ""数字化零售"", ""数字社会""]"
PRO_000037,SUP_0012,2,"[""银行金融服务"", ""住宅房屋建筑"", ""供应链管理服务"", ""数字金融"", ""网络借贷服务"", ""数字化零售"", ""咨询与调查"", ""货币银行服务"", ""财产保险"", ""数字社会""]","[""住宅房屋建筑"", ""数字金融"", ""网络借贷服务"", ""数字化零售"", ""咨询与调查"", ""货币银行服务"", ""财产保险"", ""数字社会""]"
PRO_000054,SUP_0020,3,"[""银行金融服务"", ""智能交通"", ""智能化电力、热力、燃气及水生产和供应"", ""数字资本市场服务"", ""数字社会"", ""数字金融"", ""数字化零售"", ""货币银行服务"", ""综合零售"", ""智能道路运输""]","[""智能交通"", ""智能化电力、热力、燃气及水生产和供应"", ""数字资本市场服务"", ""数字社会"", ""数字金融"", ""数字化零售"", ""货币银行服务"", ""综合零售"", ""智能道路运输""]"
PRO_000044,SUP_0017,2,"[""银行金融服务"", ""网络借贷服务"", ""数字化租赁"", ""数字化商务服务"", ""货币银行服务"", ""数字化零售"", ""房地产开发经营"", ""电信""]","[""网络借贷服务"", ""数字化租赁"", ""数字化商务服务"", ""货币银行服务"", ""数字化零售"", ""房地产开发经营"", ""电信""]"
PRO_000720,SUP_0048,2,"[""银行金融服务"", ""数字金融"", ""其他数字金融"", ""互联网金融"", ""数字化商务服务""]","[""银行金融服务"", ""其他数字金融"", ""互联网金融"", ""数字化商务服务""]"
PRO_004348,SUP_0287,1,"[""银行金融服务"", ""数字化商务服务"", ""货币银行服务"", ""人身保险"", ""电信""]","[""数字化商务服务"", ""货币银行服务"", ""人身保险"", ""电信""]"
PRO_004187,SUP_0279,1,"[""银行金融服务"", ""专业公共卫生服务"", ""数字资本市场服务"", ""其他农业"", ""气象服务"", ""安全系统监控服务"", ""网络借贷服务"", ""数字化租赁"", ""数字政府""]","[""专业公共卫生服务"", ""数字资本市场服务"", ""其他农业"", ""气象服务"", ""安全系统监控服务"", ""网络借贷服务"", ""数字化租赁"", ""数字政府""]"
PRO_004186,SUP_0279,2,"[""银行金融服务"", ""专业公共卫生服务"", ""其他农业"", ""气象服务"", ""安全系统监控服务"", ""网络借贷服务"", ""数字化租赁"", ""数字政府""]","[""专业公共卫生服务"", ""其他农业"", ""气象服务"", ""安全系统监控服务"", ""网络借贷服务"", ""数字化租赁"", ""数字政府""]"
PRO_004189,SUP_0279,2,"[""银行金融服务"", ""数字资本市场服务"", ""专业公共卫生服务"", ""其他农业"", ""互联网居民生活服务"", ""行政办公自动化"", ""数字化商务服务"", ""数字化社会工作"", ""房地产中介服务"", ""人力资源服务""]","[""银行金融服务"", ""数字资本市场服务"", ""其他农业"", ""互联网居民生活服务"", ""行政办公自动化"", ""数字化商务服务"", ""数字化社会工作"", ""房地产中介服务"", ""人力资源服务""]"
PRO_004190,SUP_0279,1,"[""银行金融服务"", ""其他数字金融"", ""广告业"", ""其他农业"", ""数字资本市场服务"", ""数字政府"", ""专业公共卫生服务"", ""互联网保险"", ""智能道路运输"", ""智慧配送""]","[""银行金融服务"", ""其他数字金融"", ""广告业"", ""其他农业"", ""数字资本市场服务"", ""数字政府"", ""互联网保险"", ""智能道路运输"", ""智慧配送""]"
PRO_004191,SUP_0280,3,"[""数字化零售"", ""汽车零部件及配件制造"", ""综合管理服务"", ""人力资源服务"", ""数字金融"", ""橡胶制品业"", ""塑料制品业"", ""房地产开发经营"", ""智慧配送"", ""数字化通用、专用设备制造""]","[""数字化零售"", ""汽车零部件及配件制造"", ""综合管理服务"", ""人力资源服务"", ""数字金融"", ""橡胶制品业"", ""塑料制品业"", ""房地产开发经营"", ""智慧配送"", ""数字化通用、专用设备制造""]"
PRO_000083,SUP_0031,3,"[""人身保险"", ""综合管理服务"", ""智能道路运输"", ""货币银行服务"", ""汽车零部件及配件制造"", ""其他批发业"", ""国家行政机构"", ""行政办公自动化"", ""智慧教育"", ""稻谷种植""]","[""人身保险"", ""综合管理服务"", ""智能道路运输"", ""货币银行服务"", ""汽车零部件及配件制造"", ""其他批发业"", ""国家行政机构"", ""行政办公自动化"", ""智慧教育"", ""稻谷种植""]"
PRO_000043,SUP_0017,2,"[""银行金融服务"", ""数字化零售"", ""货币银行服务"", ""广告业"", ""互联网保险"", ""电信"", ""房地产开发经营"", ""数字金融"", ""网络借贷服务"", ""数字化租赁""]","[""银行金融服务"", ""数字化零售"", ""货币银行服务"", ""广告业"", ""互联网保险"", ""电信"", ""房地产开发经营"", ""数字金融""]"
PRO_001833,SUP_0134,2,"[""环境治理业"", ""其他数字政府"", ""其他房屋建筑业"", ""气象服务"", ""数字化设施种植"", ""环境与生态监测检测服务"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""安全系统监控服务"", ""牛的饲养""]","[""环境治理业"", ""其他数字政府"", ""其他房屋建筑业"", ""气象服务"", ""数字化设施种植"", ""环境与生态监测检测服务"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""安全系统监控服务"", ""牛的饲养""]"
PRO_001835,SUP_0134,4,"[""环境治理业"", ""数字化设施种植"", ""其他数字政府"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""稻谷种植"", ""森林经营和管护"", ""水上货物运输"", ""水上旅客运输"", ""环境与生态监测检测服务""]","[""环境治理业"", ""数字化设施种植"", ""其他数字政府"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""稻谷种植"", ""森林经营和管护"", ""水上货物运输"", ""水上旅客运输"", ""环境与生态监测检测服务""]"
PRO_001831,SUP_0134,2,"[""环境治理业"", ""数字化设施种植"", ""其他数字政府"", ""稻谷种植"", ""森林经营和管护"", ""水资源管理"", ""水上货物运输"", ""水上旅客运输"", ""环境与生态监测检测服务"", ""气象服务""]","[""环境治理业"", ""数字化设施种植"", ""其他数字政府"", ""稻谷种植"", ""森林经营和管护"", ""水资源管理"", ""水上货物运输"", ""水上旅客运输"", ""环境与生态监测检测服务"", ""气象服务""]"
PRO_001838,SUP_0134,1,"[""环境治理业"", ""其他数字政府"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""稻谷种植"", ""森林经营和管护"", ""水资源管理"", ""水上货物运输"", ""水上旅客运输"", ""环境与生态监测检测服务""]","[""环境治理业"", ""其他数字政府"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""稻谷种植"", ""森林经营和管护"", ""水资源管理"", ""水上货物运输"", ""水上旅客运输"", ""环境与生态监测检测服务""]"
PRO_001828,SUP_0134,1,"[""环境治理业"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务"", ""水资源管理""]","[""环境治理业"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务"", ""水资源管理""]"
PRO_001834,SUP_0134,1,"[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]","[""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]"
PRO_001830,SUP_0134,1,"[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]","[""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]"
PRO_001837,SUP_0134,1,"[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""水上货物运输"", ""水上旅客运输"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""气象服务"", ""安全系统监控服务"", ""水资源管理""]","[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""水上货物运输"", ""水上旅客运输"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""气象服务"", ""安全系统监控服务"", ""水资源管理""]"
PRO_001826,SUP_0134,6,"[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]","[""环境治理业"", ""其他数字政府"", ""数字化设施种植"", ""其他房屋建筑业"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]"
PRO_001829,SUP_0134,1,"[""环境治理业"", ""其他数字政府"", ""气象服务"", ""数字化设施种植"", ""稻谷种植"", ""森林经营和管护"", ""环境与生态监测检测服务"", ""安全系统监控服务"", ""水上货物运输"", ""水上旅客运输""]","[""环境治理业"", ""其他数字政府"", ""气象服务"", ""数字化设施种植"", ""稻谷种植"", ""森林经营和管护"", ""环境与生态监测检测服务"", ""安全系统监控服务"", ""水上货物运输"", ""水上旅客运输""]"
PRO_001836,SUP_0134,2,"[""环境治理业"", ""智能交通"", ""其他数字政府"", ""数字化设施种植"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]","[""环境治理业"", ""智能交通"", ""其他数字政府"", ""数字化设施种植"", ""稻谷种植"", ""森林经营和管护"", ""铁路、道路、隧道和桥梁工程建筑"", ""水利和水运工程建筑"", ""环境与生态监测检测服务"", ""气象服务""]"
PRO_004188,SUP_0279,1,"[""银行金融服务"", ""专业公共卫生服务"", ""数字资本市场服务"", ""其他农业"", ""气象服务"", ""安全系统监控服务"", ""数字政府"", ""网络借贷服务"", ""数字化租赁"", ""互联网保险""]","[""专业公共卫生服务"", ""数字资本市场服务"", ""其他农业"", ""气象服务"", ""安全系统监控服务"", ""数字政府"", ""网络借贷服务"", ""数字化租赁"", ""互联网保险""]"
PRO_000062,SUP_0025,1,"[""银行金融服务"", ""互联网零售"", ""智慧物流"", ""智慧配送"", ""数字化商务服务"", ""法律服务"", ""社会团体"", ""数字社会"", ""数字金融"", ""金融信息服务""]","[""银行金融服务"", ""互联网零售"", ""智慧物流"", ""智慧配送"", ""数字化商务服务"", ""法律服务"", ""社会团体"", ""数字社会"", ""数字金融""]"
PRO_000045,SUP_0017,3,"[""银行金融服务"", ""货币银行服务"", ""广告业"", ""人身保险"", ""数字化商务服务"", ""网络借贷服务"", ""数字化租赁"", ""互联网保险""]","[""银行金融服务"", ""货币银行服务"", ""广告业"", ""人身保险"", ""数字化商务服务"", ""互联网保险""]"
PRO_000068,SUP_0026,3,"[""银行金融服务"", ""互联网保险"", ""数字政府""]","[""数字政府""]"
PRO_000051,SUP_0019,3,"[""咨询与调查"", ""银行金融服务"", ""互联网搜索服务"", ""数字资本市场服务"", ""数字金融"", ""互联网房地产业"", ""数字化商务服务"", ""人力资源服务"", ""人身保险"", ""数字社会""]","[""咨询与调查"", ""银行金融服务"", ""互联网搜索服务"", ""数字资本市场服务"", ""数字金融"", ""互联网房地产业"", ""数字化商务服务"", ""人力资源服务"", ""人身保险"", ""数字社会""]"
PRO_000048,SUP_0019,1,"[""资本投资服务"", ""银行金融服务"", ""数字社会"", ""数字金融"", ""数字资本市场服务"", ""数字化商务服务""]","[""资本投资服务"", ""银行金融服务"", ""数字社会"", ""数字资本市场服务"", ""数字化商务服务""]"
PRO_005201,SUP_0319,1,"[""银行金融服务"", ""数字社会"", ""广告业"", ""互联网零售"", ""电信"", ""数字技术研究和试验发展"", ""其他数字技术应用业"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁""]","[""银行金融服务"", ""数字社会"", ""广告业"", ""互联网零售"", ""电信"", ""数字技术研究和试验发展"", ""其他数字技术应用业"", ""互联网资讯服务"", ""互联网金融"", ""机械设备经营租赁""]"
PRO_000081,SUP_0030,1,"[""智慧配送"", ""智慧物流"", ""其他批发业"", ""智能道路运输"", ""其他数字政府"", ""综合管理服务"", ""国家行政机构"", ""智能交通"", ""咨询与调查"", ""互联网平台""]","[""智慧配送"", ""智慧物流"", ""其他批发业"", ""其他数字政府"", ""综合管理服务"", ""国家行政机构"", ""智能交通"", ""咨询与调查"", ""互联网平台""]"
PRO_000080,SUP_0030,2,"[""智能交通"", ""其他批发业"", ""智能道路运输"", ""智能化电力、热力、燃气及水生产和供应"", ""其他数字政府"", ""智慧配送"", ""智慧物流"", ""综合管理服务"", ""银行金融服务"", ""数字政府""]","[""智能交通"", ""其他批发业"", ""智能化电力、热力、燃气及水生产和供应"", ""其他数字政府"", ""智慧配送"", ""综合管理服务"", ""银行金融服务"", ""数字政府""]"
PRO_000082,SUP_0030,2,"[""智能道路运输"", ""其他批发业"", ""智能化电力、热力、燃气及水生产和供应"", ""其他数字政府"", ""智慧配送"", ""智能交通"", ""智慧物流"", ""综合管理服务"", ""银行金融服务"", ""数字政府""]","[""智能道路运输"", ""其他批发业"", ""智能化电力、热力、燃气及水生产和供应"", ""其他数字政府"", ""智慧配送"", ""综合管理服务"", ""银行金融服务"", ""数字政府""]"
PRO_001315,SUP_0100,1,"[""智能道路运输"", ""智慧物流"", ""综合管理服务"", ""银行金融服务"", ""其他数字政府"", ""智慧配送"", ""智能化电力、热力、燃气及水生产和供应"", ""智能交通"", ""咨询与调查"", ""互联网平台""]","[""智能道路运输"", ""智慧物流"", ""综合管理服务"", ""银行金融服务"", ""其他数字政府"", ""智慧配送"", ""智能化电力、热力、燃气及水生产和供应"", ""智能交通"", ""咨询与调查"", ""互联网平台""]"
PRO_001314,SUP_0100,1,"[""智能道路运输"", ""智慧物流"", ""其他批发业"", ""信息技术咨询服务"", ""智慧配送"", ""银行金融服务"", ""数字化商务服务"", ""法律服务"", ""社会团体"", ""智能交通""]","[""智能道路运输"", ""智慧物流"", ""其他批发业"", ""信息技术咨询服务"", ""银行金融服务"", ""数字化商务服务"", ""法律服务"", ""社会团体"", ""智能交通""]"
PRO_000075,SUP_0028,1,"[""银行金融服务"", ""数字化商务服务"", ""人力资源服务"", ""数字金融"", ""数字化零售"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构"", ""高等教育"", ""体育组织""]","[""银行金融服务"", ""数字化商务服务"", ""数字金融"", ""数字化零售"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构"", ""高等教育"", ""体育组织""]"
PRO_001277,SUP_0092,1,"[""数字资本市场服务"", ""银行金融服务"", ""人身保险"", ""咨询与调查""]","[""数字资本市场服务"", ""银行金融服务"", ""人身保险"", ""咨询与调查""]"
PRO_000078,SUP_0029,1,"[""银行金融服务"", ""数字化商务服务"", ""其他数字政府"", ""互联网保险""]","[""数字化商务服务"", ""其他数字政府"", ""互联网保险""]"
PRO_004520,SUP_0296,1,"[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""信息技术咨询服务"", ""银行金融服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]"
PRO_004522,SUP_0296,1,"[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""银行金融服务"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""电力电子元器件制造"", ""银行金融服务"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]"
PRO_004527,SUP_0296,1,"[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""信息技术咨询服务"", ""银行金融服务"", ""智慧物流"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""电力电子元器件制造"", ""信息技术咨询服务"", ""银行金融服务"", ""智慧物流"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]"
PRO_004521,SUP_0296,1,"[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""银行金融服务"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""电力电子元器件制造"", ""银行金融服务"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]"
PRO_004526,SUP_0296,1,"[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""银行金融服务"", ""信息技术咨询服务"", ""咨询与调查"", ""数字社会"", ""数字金融""]","[""电力电子元器件制造"", ""银行金融服务"", ""信息技术咨询服务"", ""咨询与调查"", ""数字社会"", ""数字金融""]"
PRO_004524,SUP_0296,1,"[""工程和技术研究和试验发展"", ""银行金融服务"", ""电力电子元器件制造"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""工程和技术研究和试验发展"", ""银行金融服务"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]"
PRO_004523,SUP_0296,1,"[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""银行金融服务"", ""智慧物流"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""工程和技术研究和试验发展"", ""电力电子元器件制造"", ""银行金融服务"", ""智慧物流"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]"
PRO_004525,SUP_0296,1,"[""工程和技术研究和试验发展"", ""银行金融服务"", ""信息技术咨询服务"", ""电力电子元器件制造"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]","[""工程和技术研究和试验发展"", ""银行金融服务"", ""信息技术咨询服务"", ""广告业"", ""数字社会"", ""数字金融"", ""咨询与调查""]"
PRO_004354,SUP_0287,1,"[""银行金融服务"", ""广告业"", ""货币银行服务"", ""人身保险"", ""互联网房地产业"", ""智慧物流"", ""网络借贷服务"", ""数字化租赁"", ""数字化零售""]","[""广告业"", ""货币银行服务"", ""人身保险"", ""互联网房地产业"", ""智慧物流"", ""网络借贷服务"", ""数字化租赁"", ""数字化零售""]"
PRO_000057,SUP_0022,1,"[""银行金融服务"", ""数字政府"", ""咨询与调查"", ""数字化商务服务"", ""金融信息服务"", ""数字资本市场服务"", ""数字社会"", ""数字金融""]","[""数字政府"", ""咨询与调查"", ""数字化商务服务"", ""金融信息服务"", ""数字资本市场服务"", ""数字社会"", ""数字金融""]"
PRO_004353,SUP_0287,1,"[""银行金融服务"", ""综合管理服务"", ""数字化零售"", ""房地产开发经营"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构"", ""智慧配送"", ""数字化通用、专用设备制造""]","[""综合管理服务"", ""数字化零售"", ""房地产开发经营"", ""稻谷种植"", ""农业科学研究和试验发展"", ""国家行政机构"", ""智慧配送"", ""数字化通用、专用设备制造""]"
PRO_000067,SUP_0026,2,"[""银行金融服务"", ""数字资本市场服务"", ""互联网保险"", ""数字政府""]","[""数字资本市场服务"", ""数字政府""]"
PRO_004350,SUP_0287,1,"[""银行金融服务"", ""互联网保险"", ""住宅房屋建筑"", ""电信"", ""数字金融"", ""数字化零售"", ""供应链管理服务""]","[""互联网保险"", ""住宅房屋建筑"", ""电信"", ""数字金融"", ""数字化零售"", ""供应链管理服务""]"
PRO_004352,SUP_0287,1,"[""银行金融服务"", ""广告业"", ""网络借贷服务"", ""数字化租赁"", ""数字化商务服务"", ""互联网保险"", ""电信"", ""数字化零售""]","[""银行金融服务"", ""广告业"", ""网络借贷服务"", ""数字化租赁"", ""数字化商务服务"", ""互联网保险"", ""电信"", ""数字化零售""]"
PRO_004357,SUP_0287,1,"[""银行金融服务"", ""广告业"", ""货币银行服务"", ""人身保险"", ""网络借贷服务"", ""数字化租赁"", ""数字化零售"", ""互联网保险"", ""房地产开发经营""]","[""广告业"", ""货币银行服务"", ""人身保险"", ""网络借贷服务"", ""数字化租赁"", ""数字化零售"", ""互联网保险"", ""房地产开发经营""]"
PRO_004356,SUP_0287,1,"[""银行金融服务"", ""广告业"", ""货币银行服务"", ""人身保险"", ""互联网房地产业"", ""网络借贷服务"", ""数字化租赁"", ""数字化零售""]","[""广告业"", ""货币银行服务"", ""人身保险"", ""互联网房地产业"", ""网络借贷服务"", ""数字化租赁"", ""数字化零售""]"
