u,v,w
PROD::PRO_004051||SUP::SUP_0266,PROD::PRO_003998||SUP::SUP_0266,0.6153362179860578
PROD::PRO_004051||SUP::SUP_0266,PROD::PRO_004071||SUP::SUP_0266,0.5916241798235915
PROD::PRO_004051||SUP::SUP_0266,PROD::PRO_004006||SUP::SUP_0266,0.5831340313899597
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_001774||SUP::SUP_0127,0.6982700450403533
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_001710||SUP::SUP_0122,0.6758931150459823
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_001709||SUP::SUP_0122,0.6042119015766735
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_001714||SUP::SUP_0122,0.5985049784088158
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_000727||SUP::SUP_0051,0.5822633178910072
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_001323||SUP::SUP_0104,0.571484908066238
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_004540||SUP::SUP_0298,0.5491269855236472
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_004189||SUP::SUP_0279,0.549078215778048
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_001748||SUP::SUP_0127,0.5113767870405005
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_004566||SUP::SUP_0298,0.33916139109658583
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_004187||SUP::SUP_0279,0.3877683441417552
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_004186||SUP::SUP_0279,0.3877683441417552
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_004190||SUP::SUP_0279,0.44026615530191504
PROD::PRO_001633||SUP::SUP_0115,PROD::PRO_004188||SUP::SUP_0279,0.32078171789564747
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_000654||SUP::SUP_0038,0.8394810705463358
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_000653||SUP::SUP_0038,0.8126105970233598
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_000650||SUP::SUP_0038,0.8021058512308327
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004641||SUP::SUP_0298,0.4831998652963396
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_000655||SUP::SUP_0038,0.3877032230791806
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_000066||SUP::SUP_0026,0.6478327161440522
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004520||SUP::SUP_0296,0.46367085057276647
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004522||SUP::SUP_0296,0.4529231718352603
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004527||SUP::SUP_0296,0.41796105398088645
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004521||SUP::SUP_0296,0.5081595741089253
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004526||SUP::SUP_0296,0.47480133210444064
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004524||SUP::SUP_0296,0.44859639569415455
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004523||SUP::SUP_0296,0.42078154888051666
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_004525||SUP::SUP_0296,0.4152233465484878
PROD::PRO_004559||SUP::SUP_0298,PROD::PRO_000057||SUP::SUP_0022,0.6440912714601772
PROD::PRO_004566||SUP::SUP_0298,PROD::PRO_004565||SUP::SUP_0298,0.9860147211029386
PROD::PRO_004566||SUP::SUP_0298,PROD::PRO_004564||SUP::SUP_0298,0.9659566207439623
PROD::PRO_004566||SUP::SUP_0298,PROD::PRO_005722||SUP::SUP_0353,0.7531009738727859
PROD::PRO_004566||SUP::SUP_0298,PROD::PRO_000047||SUP::SUP_0019,0.5552419043472381
PROD::PRO_004566||SUP::SUP_0298,PROD::PRO_000654||SUP::SUP_0038,0.3898416712502515
PROD::PRO_004566||SUP::SUP_0298,PROD::PRO_000650||SUP::SUP_0038,0.37932755948867003
PROD::PRO_004566||SUP::SUP_0298,PROD::PRO_000057||SUP::SUP_0022,0.3434304691805393
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_001190||SUP::SUP_0084,0.7177110711771703
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_003830||SUP::SUP_0247,0.6872113350245951
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_004351||SUP::SUP_0287,0.683527508382256
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_000044||SUP::SUP_0017,0.6733025842244703
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_000043||SUP::SUP_0017,0.6317420866523042
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_004352||SUP::SUP_0287,0.6284051959453651
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_004348||SUP::SUP_0287,0.6247229071373519
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_003829||SUP::SUP_0247,0.6196023586101
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_000070||SUP::SUP_0026,0.4505730379518911
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_004350||SUP::SUP_0287,0.5167229010680293
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_004349||SUP::SUP_0287,0.6093775077633389
PROD::PRO_001861||SUP::SUP_0140,PROD::PRO_000027||SUP::SUP_0007,0.6167628371799467
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_001744||SUP::SUP_0127,0.9887399631546105
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_001746||SUP::SUP_0127,0.9463567557000272
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_001743||SUP::SUP_0127,0.942115885154166
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_001748||SUP::SUP_0127,0.8951890374764466
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_004540||SUP::SUP_0298,0.8357412906891034
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_001742||SUP::SUP_0127,0.8173415799457339
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_001774||SUP::SUP_0127,0.7620306090991577
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_000727||SUP::SUP_0051,0.707797080173942
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_001768||SUP::SUP_0127,0.5861579863936777
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_000720||SUP::SUP_0048,0.5675036280718638
PROD::PRO_001747||SUP::SUP_0127,PROD::PRO_000719||SUP::SUP_0048,0.5489773223301055
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_004700||SUP::SUP_0298,0.9833047654412228
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_004690||SUP::SUP_0298,0.9133968835956479
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.7460520147959189
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_005201||SUP::SUP_0319,0.6617609084202805
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_002985||SUP::SUP_0166,0.5757012607692794
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.5664212699947829
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_001748||SUP::SUP_0127,0.5611769647056469
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_000727||SUP::SUP_0051,0.509434454716917
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_004540||SUP::SUP_0298,0.5030343264061682
PROD::PRO_004695||SUP::SUP_0298,PROD::PRO_001768||SUP::SUP_0127,0.4758673733676766
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.8939068064778333
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004700||SUP::SUP_0298,0.872445309970762
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_001748||SUP::SUP_0127,0.7514095418399032
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.7380098702037216
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_000727||SUP::SUP_0051,0.7316971657028357
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004719||SUP::SUP_0298,0.6921588195757814
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004717||SUP::SUP_0298,0.6799389076308254
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_001774||SUP::SUP_0127,0.6611018279545336
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004540||SUP::SUP_0298,0.657213335495981
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004715||SUP::SUP_0298,0.39810272001386404
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004718||SUP::SUP_0298,0.43972716986222815
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_004714||SUP::SUP_0298,0.6387178935240968
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_001768||SUP::SUP_0127,0.5803589956608559
PROD::PRO_004690||SUP::SUP_0298,PROD::PRO_005201||SUP::SUP_0319,0.5258596346492943
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_001774||SUP::SUP_0127,0.945679942081198
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_001748||SUP::SUP_0127,0.9159740325973882
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_001742||SUP::SUP_0127,0.9088313109403634
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004622||SUP::SUP_0298,0.8582901351021873
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_001744||SUP::SUP_0127,0.7379845824141336
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_002985||SUP::SUP_0166,0.7292225083008684
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_001323||SUP::SUP_0104,0.7100642631774513
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004540||SUP::SUP_0298,0.6749926896725769
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004700||SUP::SUP_0298,0.5299300639377842
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004719||SUP::SUP_0298,0.6304579860050896
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004715||SUP::SUP_0298,0.34222413229380866
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004718||SUP::SUP_0298,0.39712196006944
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_003003||SUP::SUP_0166,0.4132654845497049
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_003008||SUP::SUP_0166,0.41854849588942233
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004717||SUP::SUP_0298,0.622357693691824
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004714||SUP::SUP_0298,0.5500222476112108
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_004716||SUP::SUP_0298,0.48550934997337214
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_001768||SUP::SUP_0127,0.5966965800045582
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_000720||SUP::SUP_0048,0.6161016873795834
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_000068||SUP::SUP_0026,0.6215368054474188
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_000067||SUP::SUP_0026,0.6215368054474188
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_000022||SUP::SUP_0004,0.4132654845497049
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_000021||SUP::SUP_0004,0.5460451425277247
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_000787||SUP::SUP_0072,0.41854849588942233
PROD::PRO_000727||SUP::SUP_0051,PROD::PRO_000719||SUP::SUP_0048,0.5539691315058929
PROD::PRO_004565||SUP::SUP_0298,PROD::PRO_004564||SUP::SUP_0298,0.9231437499254164
PROD::PRO_004565||SUP::SUP_0298,PROD::PRO_005722||SUP::SUP_0353,0.8075304370513019
PROD::PRO_004565||SUP::SUP_0298,PROD::PRO_000047||SUP::SUP_0019,0.630985961659653
PROD::PRO_004565||SUP::SUP_0298,PROD::PRO_000654||SUP::SUP_0038,0.45013972472034647
PROD::PRO_004565||SUP::SUP_0298,PROD::PRO_000650||SUP::SUP_0038,0.44491362826287295
PROD::PRO_004565||SUP::SUP_0298,PROD::PRO_003993||SUP::SUP_0266,0.3947633133795587
PROD::PRO_004565||SUP::SUP_0298,PROD::PRO_004700||SUP::SUP_0298,0.3907467684487549
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.7392594008492189
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_005201||SUP::SUP_0319,0.7257952303710603
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_002985||SUP::SUP_0166,0.6595274678721184
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_001748||SUP::SUP_0127,0.5569232813291206
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_000040||SUP::SUP_0014,0.496020659610536
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_000021||SUP::SUP_0004,0.49314743393572136
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_004540||SUP::SUP_0298,0.4833575407940732
PROD::PRO_004700||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.46612194950973596
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_004717||SUP::SUP_0298,0.99640479000902
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_004714||SUP::SUP_0298,0.9914357849786899
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.93785527409537
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_004718||SUP::SUP_0298,0.9332787223795657
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_004715||SUP::SUP_0298,0.9134582572344822
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.7565175197962052
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_000068||SUP::SUP_0026,0.5368483068399156
PROD::PRO_004719||SUP::SUP_0298,PROD::PRO_000067||SUP::SUP_0026,0.5368483068399156
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_004533||SUP::SUP_0298,0.882501530234618
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_003995||SUP::SUP_0266,0.8716194794643176
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_003994||SUP::SUP_0266,0.7747524269360108
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_003997||SUP::SUP_0266,0.7704084586744332
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_001824||SUP::SUP_0133,0.7668677641539277
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_003996||SUP::SUP_0266,0.6796611054119214
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_004018||SUP::SUP_0266,0.6646336589129975
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_004617||SUP::SUP_0298,0.6270048327330007
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_004067||SUP::SUP_0266,0.5506777440103617
PROD::PRO_005721||SUP::SUP_0353,PROD::PRO_004100||SUP::SUP_0266,0.49975421660849306
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_000037||SUP::SUP_0012,0.838210145252687
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_003430||SUP::SUP_0205,0.6858348974064127
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_000027||SUP::SUP_0007,0.6594816861235572
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_000038||SUP::SUP_0012,0.6573250793029276
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_004350||SUP::SUP_0287,0.6201784773289765
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_004348||SUP::SUP_0287,0.5694748778479664
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_000034||SUP::SUP_0012,0.5314007448433198
PROD::PRO_005729||SUP::SUP_0353,PROD::PRO_005728||SUP::SUP_0353,0.49548008934858245
PROD::PRO_001789||SUP::SUP_0128,PROD::PRO_001788||SUP::SUP_0128,0.9995857584377479
PROD::PRO_001789||SUP::SUP_0128,PROD::PRO_001787||SUP::SUP_0128,0.9995409402504924
PROD::PRO_001789||SUP::SUP_0128,PROD::PRO_002859||SUP::SUP_0159,0.7670481410415664
PROD::PRO_001709||SUP::SUP_0122,PROD::PRO_001714||SUP::SUP_0122,0.9988971428179829
PROD::PRO_001709||SUP::SUP_0122,PROD::PRO_001710||SUP::SUP_0122,0.9830657475797151
PROD::PRO_001709||SUP::SUP_0122,PROD::PRO_001712||SUP::SUP_0122,0.6144984128812393
PROD::PRO_001709||SUP::SUP_0122,PROD::PRO_004189||SUP::SUP_0279,0.4603738726521879
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004094||SUP::SUP_0266,0.995945055505502
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004001||SUP::SUP_0266,0.7509142617655504
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004005||SUP::SUP_0266,0.7106695127758288
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004061||SUP::SUP_0266,0.6826630343787538
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_003990||SUP::SUP_0266,0.6695949331274861
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004000||SUP::SUP_0266,0.6407902081610752
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004002||SUP::SUP_0266,0.6253585497773307
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004004||SUP::SUP_0266,0.6160705891343107
PROD::PRO_004025||SUP::SUP_0266,PROD::PRO_004055||SUP::SUP_0266,0.40887362691491114
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_003996||SUP::SUP_0266,0.9933714232271303
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_003997||SUP::SUP_0266,0.918815035052351
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_004617||SUP::SUP_0298,0.8659753280188731
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_003994||SUP::SUP_0266,0.7414278574588972
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_003995||SUP::SUP_0266,0.6185575653619171
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_004082||SUP::SUP_0266,0.5792122310593665
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_004118||SUP::SUP_0266,0.5693557078828771
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_004533||SUP::SUP_0298,0.5560456310190027
PROD::PRO_004018||SUP::SUP_0266,PROD::PRO_001824||SUP::SUP_0133,0.4833644957016411
PROD::PRO_005728||SUP::SUP_0353,PROD::PRO_004056||SUP::SUP_0266,0.7789809053828322
PROD::PRO_005728||SUP::SUP_0353,PROD::PRO_004055||SUP::SUP_0266,0.6354553022117706
PROD::PRO_005728||SUP::SUP_0353,PROD::PRO_004058||SUP::SUP_0266,0.6111470092354654
PROD::PRO_005728||SUP::SUP_0353,PROD::PRO_004067||SUP::SUP_0266,0.5994525940216667
PROD::PRO_005728||SUP::SUP_0353,PROD::PRO_004039||SUP::SUP_0266,0.45479827115792415
PROD::PRO_005728||SUP::SUP_0353,PROD::PRO_004057||SUP::SUP_0266,0.45067639617015365
PROD::PRO_005728||SUP::SUP_0353,PROD::PRO_004066||SUP::SUP_0266,0.39022544585843266
PROD::PRO_004715||SUP::SUP_0298,PROD::PRO_004718||SUP::SUP_0298,0.9974972664466562
PROD::PRO_004715||SUP::SUP_0298,PROD::PRO_004714||SUP::SUP_0298,0.9401196385494407
PROD::PRO_004715||SUP::SUP_0298,PROD::PRO_004717||SUP::SUP_0298,0.916807024130405
PROD::PRO_004715||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.8596260455115475
PROD::PRO_004715||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.47694652628075973
PROD::PRO_004715||SUP::SUP_0298,PROD::PRO_000720||SUP::SUP_0048,0.3416585545829385
PROD::PRO_004715||SUP::SUP_0298,PROD::PRO_000719||SUP::SUP_0048,0.3233248275388396
PROD::PRO_004718||SUP::SUP_0298,PROD::PRO_004714||SUP::SUP_0298,0.9529892510290553
PROD::PRO_004718||SUP::SUP_0298,PROD::PRO_004717||SUP::SUP_0298,0.9376389314852902
PROD::PRO_004718||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.8673656860504454
PROD::PRO_004718||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.5121792411407404
PROD::PRO_004718||SUP::SUP_0298,PROD::PRO_000720||SUP::SUP_0048,0.36448815954316083
PROD::PRO_004718||SUP::SUP_0298,PROD::PRO_000719||SUP::SUP_0048,0.3406198524652212
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_000787||SUP::SUP_0072,0.9983440910449054
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_003008||SUP::SUP_0166,0.9983440910449054
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_000021||SUP::SUP_0004,0.9136301313671755
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_001323||SUP::SUP_0104,0.8550008829398019
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_002985||SUP::SUP_0166,0.7860752002788368
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_004622||SUP::SUP_0298,0.5452255224886835
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_004716||SUP::SUP_0298,0.41251991036532354
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_000720||SUP::SUP_0048,0.36476313641625047
PROD::PRO_003003||SUP::SUP_0166,PROD::PRO_000022||SUP::SUP_0004,0.9999999999999999
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_000787||SUP::SUP_0072,1.0
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_000022||SUP::SUP_0004,0.9983440910449054
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_000021||SUP::SUP_0004,0.9273246194858835
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_001323||SUP::SUP_0104,0.8544191945055343
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_002985||SUP::SUP_0166,0.8055484800500757
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_004622||SUP::SUP_0298,0.5497610535129926
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_004716||SUP::SUP_0298,0.4077878699246785
PROD::PRO_003008||SUP::SUP_0166,PROD::PRO_000720||SUP::SUP_0048,0.3473414903748353
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_001746||SUP::SUP_0127,0.9967642107144536
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_001744||SUP::SUP_0127,0.9333826506314784
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_001748||SUP::SUP_0127,0.815165189883052
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_004540||SUP::SUP_0298,0.8004116190811494
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_001742||SUP::SUP_0127,0.735683444043601
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_000720||SUP::SUP_0048,0.7217191300531074
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_000719||SUP::SUP_0048,0.7180588697578494
PROD::PRO_001743||SUP::SUP_0127,PROD::PRO_001774||SUP::SUP_0127,0.7094905347231169
PROD::PRO_004608||SUP::SUP_0298,PROD::PRO_001198||SUP::SUP_0085,0.4715097898168944
PROD::PRO_004608||SUP::SUP_0298,PROD::PRO_003830||SUP::SUP_0247,0.44475885967695694
PROD::PRO_004608||SUP::SUP_0298,PROD::PRO_003829||SUP::SUP_0247,0.44456327024069087
PROD::PRO_004608||SUP::SUP_0298,PROD::PRO_003895||SUP::SUP_0252,0.40306425791104417
PROD::PRO_004608||SUP::SUP_0298,PROD::PRO_000061||SUP::SUP_0024,0.3751124373122462
PROD::PRO_004608||SUP::SUP_0298,PROD::PRO_005731||SUP::SUP_0353,0.3719499136097746
PROD::PRO_004717||SUP::SUP_0298,PROD::PRO_004714||SUP::SUP_0298,0.9927508978162266
PROD::PRO_004717||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.9246554678815531
PROD::PRO_004717||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.7327437442211651
PROD::PRO_004717||SUP::SUP_0298,PROD::PRO_000068||SUP::SUP_0026,0.5446882022259987
PROD::PRO_004717||SUP::SUP_0298,PROD::PRO_000067||SUP::SUP_0026,0.5446882022259987
PROD::PRO_004714||SUP::SUP_0298,PROD::PRO_004716||SUP::SUP_0298,0.9425124332527522
PROD::PRO_004714||SUP::SUP_0298,PROD::PRO_004622||SUP::SUP_0298,0.7057337733093739
PROD::PRO_004714||SUP::SUP_0298,PROD::PRO_000067||SUP::SUP_0026,0.5038124222207605
PROD::PRO_004714||SUP::SUP_0298,PROD::PRO_000068||SUP::SUP_0026,0.5038124222207605
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004092||SUP::SUP_0266,0.9868064713358825
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004030||SUP::SUP_0266,0.9256113629115946
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004104||SUP::SUP_0266,0.911189202181516
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004661||SUP::SUP_0298,0.9052290558458129
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004048||SUP::SUP_0266,0.8743982012439339
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004021||SUP::SUP_0266,0.8383363078728777
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004097||SUP::SUP_0266,0.7660678747960199
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004031||SUP::SUP_0266,0.667241990658344
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004026||SUP::SUP_0266,0.6269644042797707
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004118||SUP::SUP_0266,0.6173635010910117
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004049||SUP::SUP_0266,0.5781597060660404
PROD::PRO_004023||SUP::SUP_0266,PROD::PRO_004548||SUP::SUP_0298,0.5690912258739949
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004024||SUP::SUP_0266,0.9649241897921974
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004631||SUP::SUP_0298,0.886623030991114
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004535||SUP::SUP_0298,0.8714925894867213
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_000655||SUP::SUP_0038,0.8621531711308174
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004093||SUP::SUP_0266,0.8294204194691659
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_003989||SUP::SUP_0266,0.8037450431389861
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004091||SUP::SUP_0266,0.6662661057107682
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004036||SUP::SUP_0266,0.40188309547774215
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004061||SUP::SUP_0266,0.39192348657098686
PROD::PRO_004016||SUP::SUP_0266,PROD::PRO_004001||SUP::SUP_0266,0.39061827648272474
PROD::PRO_004031||SUP::SUP_0266,PROD::PRO_004118||SUP::SUP_0266,0.9267907700248643
PROD::PRO_004031||SUP::SUP_0266,PROD::PRO_004106||SUP::SUP_0266,0.865499909015118
PROD::PRO_004031||SUP::SUP_0266,PROD::PRO_004107||SUP::SUP_0266,0.8046412848343981
PROD::PRO_004031||SUP::SUP_0266,PROD::PRO_004087||SUP::SUP_0266,0.6947722540503252
PROD::PRO_004031||SUP::SUP_0266,PROD::PRO_004048||SUP::SUP_0266,0.6852710809946267
